"ndc","rxcui","in_rxcui","has_min","in_tty","in_name","in_synonym","in_umlscui","atc5"
"00002411230",NA,NA,NA,NA,NA,NA,NA,NA
"00002411233",NA,NA,NA,NA,NA,NA,NA,NA
"00002411260",NA,NA,NA,NA,NA,NA,NA,NA
"00002411504",NA,NA,NA,NA,NA,NA,NA,NA
"00002411530",NA,NA,NA,NA,NA,NA,NA,NA
"00002411533",NA,NA,NA,NA,NA,NA,NA,NA
"00002411560",NA,NA,NA,NA,NA,NA,NA,NA
"00002411604",NA,NA,NA,NA,NA,NA,NA,NA
"00002411630",NA,NA,NA,NA,NA,NA,NA,NA
"00002411633",NA,NA,NA,NA,NA,NA,NA,NA
"00002411660",NA,NA,NA,NA,NA,NA,NA,NA
"00002411704",NA,NA,NA,NA,NA,NA,NA,NA
"00002411730",NA,NA,NA,NA,NA,NA,NA,NA
"00002411733",NA,NA,NA,NA,NA,NA,NA,NA
"00002411760",NA,NA,NA,NA,NA,NA,NA,NA
"00002416502",NA,NA,NA,NA,NA,NA,NA,NA
"00002416507",NA,NA,NA,NA,NA,NA,NA,NA
"00002416530",NA,NA,NA,NA,NA,NA,NA,NA
"00002441504",NA,NA,NA,NA,NA,NA,NA,NA
"00002441530",NA,NA,NA,NA,NA,NA,NA,NA
"00002441533",NA,NA,NA,NA,NA,NA,NA,NA
"00002441560",NA,NA,NA,NA,NA,NA,NA,NA
"00002442004",NA,NA,NA,NA,NA,NA,NA,NA
"00002442030",NA,NA,NA,NA,NA,NA,NA,NA
"00002442033",NA,NA,NA,NA,NA,NA,NA,NA
"00002442060",NA,NA,NA,NA,NA,NA,NA,NA
"00002445301",NA,NA,NA,NA,NA,NA,NA,NA
"00002445385",NA,NA,NA,NA,NA,NA,NA,NA
"00002445401",NA,NA,NA,NA,NA,NA,NA,NA
"00002445485",NA,NA,NA,NA,NA,NA,NA,NA
"00002445501",NA,NA,NA,NA,NA,NA,NA,NA
"00002445585",NA,NA,NA,NA,NA,NA,NA,NA
"00002445601",NA,NA,NA,NA,NA,NA,NA,NA
"00002445685",NA,NA,NA,NA,NA,NA,NA,NA
"00002446230",NA,NA,NA,NA,NA,NA,NA,NA
"00002446330",NA,NA,NA,NA,NA,NA,NA,NA
"00002446430",NA,NA,NA,NA,NA,NA,NA,NA
"00002510516",NA,NA,NA,NA,NA,NA,NA,NA
"00002723101",NA,NA,NA,NA,NA,NA,NA,NA
"00002733501",NA,NA,NA,NA,NA,NA,NA,NA
"00002733516",NA,NA,NA,NA,NA,NA,NA,NA
"00002735501",NA,NA,NA,NA,NA,NA,NA,NA
"00002750101",NA,NA,NA,NA,NA,NA,NA,NA
"00002750201",NA,NA,NA,NA,NA,NA,NA,NA
"00002751001",NA,NA,NA,NA,NA,NA,NA,NA
"00002751101",NA,NA,NA,NA,NA,NA,NA,NA
"00002751501",NA,NA,NA,NA,NA,NA,NA,NA
"00002751559",NA,NA,NA,NA,NA,NA,NA,NA
"00002751659",NA,NA,NA,NA,NA,NA,NA,NA
"00002759701",NA,NA,NA,NA,NA,NA,NA,NA
"00002762301",NA,NA,NA,NA,NA,NA,NA,NA
"00002800901",NA,NA,NA,NA,NA,NA,NA,NA
"00002803101",NA,NA,NA,NA,NA,NA,NA,NA
"00002808501",NA,NA,NA,NA,NA,NA,NA,NA
"00002808901",NA,NA,NA,NA,NA,NA,NA,NA
"00002809001",NA,NA,NA,NA,NA,NA,NA,NA
"00002814701",NA,NA,NA,NA,NA,NA,NA,NA
"00002814801",NA,NA,NA,NA,NA,NA,NA,NA
"00002821001",NA,NA,NA,NA,NA,NA,NA,NA
"00002821101",NA,NA,NA,NA,NA,NA,NA,NA
"00002821501",NA,NA,NA,NA,NA,NA,NA,NA
"00002831101",NA,NA,NA,NA,NA,NA,NA,NA
"00002831501",NA,NA,NA,NA,NA,NA,NA,NA
"00002841501",NA,NA,NA,NA,NA,NA,NA,NA
"00002850101",NA,NA,NA,NA,NA,NA,NA,NA
"00002861501",NA,NA,NA,NA,NA,NA,NA,NA
"00002871501",NA,NA,NA,NA,NA,NA,NA,NA
"00002872501",NA,NA,NA,NA,NA,NA,NA,NA
"00002872559",NA,NA,NA,NA,NA,NA,NA,NA
"00002873001",NA,NA,NA,NA,NA,NA,NA,NA
"00002873059",NA,NA,NA,NA,NA,NA,NA,NA
"00002877001",NA,NA,NA,NA,NA,NA,NA,NA
"00002877059",NA,NA,NA,NA,NA,NA,NA,NA
"00002879459",NA,NA,NA,NA,NA,NA,NA,NA
"00002897101",NA,NA,NA,NA,NA,NA,NA,NA
"00002951501",NA,NA,NA,NA,NA,NA,NA,NA
"00003010150",NA,NA,NA,NA,NA,NA,NA,NA
"00003010160",NA,NA,NA,NA,NA,NA,NA,NA
"00003010920",NA,NA,NA,NA,NA,NA,NA,NA
"00003010955",NA,NA,NA,NA,NA,NA,NA,NA
"00003010960",NA,NA,NA,NA,NA,NA,NA,NA
"00003011450",NA,NA,NA,NA,NA,NA,NA,NA
"00003011550",NA,NA,NA,NA,NA,NA,NA,NA
"00003011575",NA,NA,NA,NA,NA,NA,NA,NA
"00003011650",NA,NA,NA,NA,NA,NA,NA,NA
"00003011675",NA,NA,NA,NA,NA,NA,NA,NA
"00003012250",NA,NA,NA,NA,NA,NA,NA,NA
"00003012260",NA,NA,NA,NA,NA,NA,NA,NA
"00003013450",NA,NA,NA,NA,NA,NA,NA,NA
"00003013460",NA,NA,NA,NA,NA,NA,NA,NA
"00003020750",NA,NA,NA,NA,NA,NA,NA,NA
"00003023250",NA,NA,NA,NA,NA,NA,NA,NA
"00003024815",NA,NA,NA,NA,NA,NA,NA,NA
"00003024820",NA,NA,NA,NA,NA,NA,NA,NA
"00003024830",NA,NA,NA,NA,NA,NA,NA,NA
"00003024915",NA,NA,NA,NA,NA,NA,NA,NA
"00003024920",NA,NA,NA,NA,NA,NA,NA,NA
"00003028950",NA,NA,NA,NA,NA,NA,NA,NA
"00003029305",NA,NA,NA,NA,NA,NA,NA,NA
"00003029320",NA,NA,NA,NA,NA,NA,NA,NA
"00003029328",NA,NA,NA,NA,NA,NA,NA,NA
"00003033850",NA,NA,NA,NA,NA,NA,NA,NA
"00003036050",NA,NA,NA,NA,NA,NA,NA,NA
"00003039050",NA,NA,NA,NA,NA,NA,NA,NA
"00003042950",NA,NA,NA,NA,NA,NA,NA,NA
"00003043730",NA,NA,NA,NA,NA,NA,NA,NA
"00003045054",NA,NA,NA,NA,NA,NA,NA,NA
"00003045250",NA,NA,NA,NA,NA,NA,NA,NA
"00003046665",NA,NA,NA,NA,NA,NA,NA,NA
"00003048550",NA,NA,NA,NA,NA,NA,NA,NA
"00003049420",NA,NA,NA,NA,NA,NA,NA,NA
"00003049620",NA,NA,NA,NA,NA,NA,NA,NA
"00003050162",NA,NA,NA,NA,NA,NA,NA,NA
"00003050620",NA,NA,NA,NA,NA,NA,NA,NA
"00003050649",NA,NA,NA,NA,NA,NA,NA,NA
"00003050856",NA,NA,NA,NA,NA,NA,NA,NA
"00003054320",NA,NA,NA,NA,NA,NA,NA,NA
"00003056660",NA,NA,NA,NA,NA,NA,NA,NA
"00003057931",NA,NA,NA,NA,NA,NA,NA,NA
"00003059320",NA,NA,NA,NA,NA,NA,NA,NA
"00003068154",NA,NA,NA,NA,NA,NA,NA,NA
"00003068244",NA,NA,NA,NA,NA,NA,NA,NA
"00003068254",NA,NA,NA,NA,NA,NA,NA,NA
"00003075850",NA,NA,NA,NA,NA,NA,NA,NA
"00003081550",NA,NA,NA,NA,NA,NA,NA,NA
"00003083050",NA,NA,NA,NA,NA,NA,NA,NA
"00003087450",NA,NA,NA,NA,NA,NA,NA,NA
"00003095650",NA,NA,NA,NA,NA,NA,NA,NA
"00003096909",NA,NA,NA,NA,NA,NA,NA,NA
"00003097252",NA,NA,NA,NA,NA,NA,NA,NA
"00003097261",NA,NA,NA,NA,NA,NA,NA,NA
"00003145730",NA,NA,NA,NA,NA,NA,NA,NA
"00003148215",NA,NA,NA,NA,NA,NA,NA,NA
"00003148220",NA,NA,NA,NA,NA,NA,NA,NA
"00003148230",NA,NA,NA,NA,NA,NA,NA,NA
"00003148240",NA,NA,NA,NA,NA,NA,NA,NA
"00003148320",NA,NA,NA,NA,NA,NA,NA,NA
"00003149421",NA,NA,NA,NA,NA,NA,NA,NA
"00003149431",NA,NA,NA,NA,NA,NA,NA,NA
"00003161112",NA,NA,NA,NA,NA,NA,NA,NA
"00003161212",NA,NA,NA,NA,NA,NA,NA,NA
"00003161412",NA,NA,NA,NA,NA,NA,NA,NA
"00003173745",NA,NA,NA,NA,NA,NA,NA,NA
"00003173830",NA,NA,NA,NA,NA,NA,NA,NA
"00003173840",NA,NA,NA,NA,NA,NA,NA,NA
"00003173845",NA,NA,NA,NA,NA,NA,NA,NA
"00003187660",NA,NA,NA,NA,NA,NA,NA,NA
"00003196401",NA,NA,NA,NA,NA,NA,NA,NA
"00003196501",NA,NA,NA,NA,NA,NA,NA,NA
"00003196601",NA,NA,NA,NA,NA,NA,NA,NA
"00003196701",NA,NA,NA,NA,NA,NA,NA,NA
"00003196801",NA,NA,NA,NA,NA,NA,NA,NA
"00003272510",NA,NA,NA,NA,NA,NA,NA,NA
"00003272530",NA,NA,NA,NA,NA,NA,NA,NA
"00003362312",NA,NA,NA,NA,NA,NA,NA,NA
"00003362412",NA,NA,NA,NA,NA,NA,NA,NA
"00003363112",NA,NA,NA,NA,NA,NA,NA,NA
"00003413183",NA,NA,NA,NA,NA,NA,NA,NA
"00003515405",NA,NA,NA,NA,NA,NA,NA,NA
"00003517805",NA,NA,NA,NA,NA,NA,NA,NA
"00003517806",NA,NA,NA,NA,NA,NA,NA,NA
"00003517875",NA,NA,NA,NA,NA,NA,NA,NA
"00003519410",NA,NA,NA,NA,NA,NA,NA,NA
"00003519433",NA,NA,NA,NA,NA,NA,NA,NA
"00003519510",NA,NA,NA,NA,NA,NA,NA,NA
"00003519533",NA,NA,NA,NA,NA,NA,NA,NA
"00003633517",NA,NA,NA,NA,NA,NA,NA,NA
"00003633617",NA,NA,NA,NA,NA,NA,NA,NA
"00003633717",NA,NA,NA,NA,NA,NA,NA,NA
"00004001814",NA,NA,NA,NA,NA,NA,NA,NA
"00004001822",NA,NA,NA,NA,NA,NA,NA,NA
"00004001823",NA,NA,NA,NA,NA,NA,NA,NA
"00004002828",NA,NA,NA,NA,NA,NA,NA,NA
"00004003822",NA,NA,NA,NA,NA,NA,NA,NA
"00004005001",NA,NA,NA,NA,NA,NA,NA,NA
"00004005801",NA,NA,NA,NA,NA,NA,NA,NA
"00004006801",NA,NA,NA,NA,NA,NA,NA,NA
"00004008694",NA,NA,NA,NA,NA,NA,NA,NA
"00004009801",NA,NA,NA,NA,NA,NA,NA,NA
"00004011704",NA,NA,NA,NA,NA,NA,NA,NA
"00004011714",NA,NA,NA,NA,NA,NA,NA,NA
"00004012101",NA,NA,NA,NA,NA,NA,NA,NA
"00004012114",NA,NA,NA,NA,NA,NA,NA,NA
"00004012501",NA,NA,NA,NA,NA,NA,NA,NA
"00004014301",NA,NA,NA,NA,NA,NA,NA,NA
"00004014323",NA,NA,NA,NA,NA,NA,NA,NA
"00004014401",NA,NA,NA,NA,NA,NA,NA,NA
"00004015649",NA,NA,NA,NA,NA,NA,NA,NA
"00004016201",NA,NA,NA,NA,NA,NA,NA,NA
"00004016949",NA,NA,NA,NA,NA,NA,NA,NA
"00004017202",NA,NA,NA,NA,NA,NA,NA,NA
"00004018022",NA,NA,NA,NA,NA,NA,NA,NA
"00004018091",NA,NA,NA,NA,NA,NA,NA,NA
"00004018122",NA,NA,NA,NA,NA,NA,NA,NA
"00004018191",NA,NA,NA,NA,NA,NA,NA,NA
"00004018222",NA,NA,NA,NA,NA,NA,NA,NA
"00004018301",NA,NA,NA,NA,NA,NA,NA,NA
"00004018401",NA,NA,NA,NA,NA,NA,NA,NA
"00004018523",NA,NA,NA,NA,NA,NA,NA,NA
"00004018682",NA,NA,NA,NA,NA,NA,NA,NA
"00004021357",NA,NA,NA,NA,NA,NA,NA,NA
"00004022001",NA,NA,NA,NA,NA,NA,NA,NA
"00004022101",NA,NA,NA,NA,NA,NA,NA,NA
"00004023709",NA,NA,NA,NA,NA,NA,NA,NA
"00004023909",NA,NA,NA,NA,NA,NA,NA,NA
"00004024009",NA,NA,NA,NA,NA,NA,NA,NA
"00004024126",NA,NA,NA,NA,NA,NA,NA,NA
"00004024133",NA,NA,NA,NA,NA,NA,NA,NA
"00004024451",NA,NA,NA,NA,NA,NA,NA,NA
"00004024515",NA,NA,NA,NA,NA,NA,NA,NA
"00004024648",NA,NA,NA,NA,NA,NA,NA,NA
"00004025001",NA,NA,NA,NA,NA,NA,NA,NA
"00004025652",NA,NA,NA,NA,NA,NA,NA,NA
"00004025901",NA,NA,NA,NA,NA,NA,NA,NA
"00004025905",NA,NA,NA,NA,NA,NA,NA,NA
"00004025943",NA,NA,NA,NA,NA,NA,NA,NA
"00004026001",NA,NA,NA,NA,NA,NA,NA,NA
"00004026043",NA,NA,NA,NA,NA,NA,NA,NA
"00004026129",NA,NA,NA,NA,NA,NA,NA,NA
"00004026201",NA,NA,NA,NA,NA,NA,NA,NA
"00004026301",NA,NA,NA,NA,NA,NA,NA,NA
"00004026349",NA,NA,NA,NA,NA,NA,NA,NA
"00004026401",NA,NA,NA,NA,NA,NA,NA,NA
"00004026449",NA,NA,NA,NA,NA,NA,NA,NA
"00004026501",NA,NA,NA,NA,NA,NA,NA,NA
"00004026706",NA,NA,NA,NA,NA,NA,NA,NA
"00004027301",NA,NA,NA,NA,NA,NA,NA,NA
"00004028022",NA,NA,NA,NA,NA,NA,NA,NA
"00004028222",NA,NA,NA,NA,NA,NA,NA,NA
"00004028857",NA,NA,NA,NA,NA,NA,NA,NA
"00004028957",NA,NA,NA,NA,NA,NA,NA,NA
"00004035009",NA,NA,NA,NA,NA,NA,NA,NA
"00004035039",NA,NA,NA,NA,NA,NA,NA,NA
"00004035239",NA,NA,NA,NA,NA,NA,NA,NA
"00004038039",NA,NA,NA,NA,NA,NA,NA,NA
"00004050109",NA,NA,NA,NA,NA,NA,NA,NA
"00004080085",NA,NA,NA,NA,NA,NA,NA,NA
"00004081095",NA,NA,NA,NA,NA,NA,NA,NA
"00004100328",NA,NA,NA,NA,NA,NA,NA,NA
"00004110020",NA,NA,NA,NA,NA,NA,NA,NA
"00004110051",NA,NA,NA,NA,NA,NA,NA,NA
"00004110116",NA,NA,NA,NA,NA,NA,NA,NA
"00004110150",NA,NA,NA,NA,NA,NA,NA,NA
"00004196201",NA,NA,NA,NA,NA,NA,NA,NA
"00004196301",NA,NA,NA,NA,NA,NA,NA,NA
"00004196302",NA,NA,NA,NA,NA,NA,NA,NA
"00004196401",NA,NA,NA,NA,NA,NA,NA,NA
"00004196402",NA,NA,NA,NA,NA,NA,NA,NA
"00004196404",NA,NA,NA,NA,NA,NA,NA,NA
"00004196405",NA,NA,NA,NA,NA,NA,NA,NA
"00004196501",NA,NA,NA,NA,NA,NA,NA,NA
"00004200278",NA,NA,NA,NA,NA,NA,NA,NA
"00004200378",NA,NA,NA,NA,NA,NA,NA,NA
"00004201507",NA,NA,NA,NA,NA,NA,NA,NA
"00004201509",NA,NA,NA,NA,NA,NA,NA,NA
"00004201607",NA,NA,NA,NA,NA,NA,NA,NA
"00004201707",NA,NA,NA,NA,NA,NA,NA,NA
"00004592001",NA,NA,NA,NA,NA,NA,NA,NA
"00004592101",NA,NA,NA,NA,NA,NA,NA,NA
"00004620001",NA,NA,NA,NA,NA,NA,NA,NA
"00004620201",NA,NA,NA,NA,NA,NA,NA,NA
"00004620301",NA,NA,NA,NA,NA,NA,NA,NA
"00004620314",NA,NA,NA,NA,NA,NA,NA,NA
"00004631014",NA,NA,NA,NA,NA,NA,NA,NA
"00004631201",NA,NA,NA,NA,NA,NA,NA,NA
"00004631301",NA,NA,NA,NA,NA,NA,NA,NA
"00004631401",NA,NA,NA,NA,NA,NA,NA,NA
"00004631601",NA,NA,NA,NA,NA,NA,NA,NA
"00004641501",NA,NA,NA,NA,NA,NA,NA,NA
"00004641601",NA,NA,NA,NA,NA,NA,NA,NA
"00004694003",NA,NA,NA,NA,NA,NA,NA,NA
"00004911500",NA,NA,NA,NA,NA,NA,NA,NA
"00005075323",NA,NA,NA,NA,NA,NA,NA,NA
"00005193847",NA,NA,NA,NA,NA,NA,NA,NA
"00005250002",NA,NA,NA,NA,NA,NA,NA,NA
"00005250033",NA,NA,NA,NA,NA,NA,NA,NA
"00005311123",NA,NA,NA,NA,NA,NA,NA,NA
"00005314518",NA,NA,NA,NA,NA,NA,NA,NA
"00005318023",NA,NA,NA,NA,NA,NA,NA,NA
"00005318034",NA,NA,NA,NA,NA,NA,NA,NA
"00005318123",NA,NA,NA,NA,NA,NA,NA,NA
"00005318134",NA,NA,NA,NA,NA,NA,NA,NA
"00005318223",NA,NA,NA,NA,NA,NA,NA,NA
"00005321834",NA,NA,NA,NA,NA,NA,NA,NA
"00005321843",NA,NA,NA,NA,NA,NA,NA,NA
"00005321934",NA,NA,NA,NA,NA,NA,NA,NA
"00005322034",NA,NA,NA,NA,NA,NA,NA,NA
"00005322043",NA,NA,NA,NA,NA,NA,NA,NA
"00005323423",NA,NA,NA,NA,NA,NA,NA,NA
"00005323538",NA,NA,NA,NA,NA,NA,NA,NA
"00005323823",NA,NA,NA,NA,NA,NA,NA,NA
"00005328643",NA,NA,NA,NA,NA,NA,NA,NA
"00005330031",NA,NA,NA,NA,NA,NA,NA,NA
"00005330043",NA,NA,NA,NA,NA,NA,NA,NA
"00005347543",NA,NA,NA,NA,NA,NA,NA,NA
"00005351923",NA,NA,NA,NA,NA,NA,NA,NA
"00005352023",NA,NA,NA,NA,NA,NA,NA,NA
"00005356223",NA,NA,NA,NA,NA,NA,NA,NA
"00005356323",NA,NA,NA,NA,NA,NA,NA,NA
"00005370823",NA,NA,NA,NA,NA,NA,NA,NA
"00005370923",NA,NA,NA,NA,NA,NA,NA,NA
"00005374323",NA,NA,NA,NA,NA,NA,NA,NA
"00005375234",NA,NA,NA,NA,NA,NA,NA,NA
"00005375334",NA,NA,NA,NA,NA,NA,NA,NA
"00005379023",NA,NA,NA,NA,NA,NA,NA,NA
"00005379123",NA,NA,NA,NA,NA,NA,NA,NA
"00005379131",NA,NA,NA,NA,NA,NA,NA,NA
"00005381638",NA,NA,NA,NA,NA,NA,NA,NA
"00005381738",NA,NA,NA,NA,NA,NA,NA,NA
"00005385131",NA,NA,NA,NA,NA,NA,NA,NA
"00005389846",NA,NA,NA,NA,NA,NA,NA,NA
"00005417719",NA,NA,NA,NA,NA,NA,NA,NA
"00005417723",NA,NA,NA,NA,NA,NA,NA,NA
"00005417758",NA,NA,NA,NA,NA,NA,NA,NA
"00005423918",NA,NA,NA,NA,NA,NA,NA,NA
"00005423930",NA,NA,NA,NA,NA,NA,NA,NA
"00005434361",NA,NA,NA,NA,NA,NA,NA,NA
"00005450723",NA,NA,NA,NA,NA,NA,NA,NA
"00005450791",NA,NA,NA,NA,NA,NA,NA,NA
"00005460923",NA,NA,NA,NA,NA,NA,NA,NA
"00005460934",NA,NA,NA,NA,NA,NA,NA,NA
"00005509323",NA,NA,NA,NA,NA,NA,NA,NA
"00005534323",NA,NA,NA,NA,NA,NA,NA,NA
"00005534418",NA,NA,NA,NA,NA,NA,NA,NA
"00005550919",NA,NA,NA,NA,NA,NA,NA,NA
"00005550924",NA,NA,NA,NA,NA,NA,NA,NA
"00005555619",NA,NA,NA,NA,NA,NA,NA,NA
"00005921823",NA,NA,NA,NA,NA,NA,NA,NA
"00005927029",NA,NA,NA,NA,NA,NA,NA,NA
"00006001468",NA,NA,NA,NA,NA,NA,NA,NA
"00006001528",NA,NA,NA,NA,NA,NA,NA,NA
"00006001558",NA,NA,NA,NA,NA,NA,NA,NA
"00006001954",NA,NA,NA,NA,NA,NA,NA,NA
"00006001958",NA,NA,NA,NA,NA,NA,NA,NA
"00006001982",NA,NA,NA,NA,NA,NA,NA,NA
"00006001994",NA,NA,NA,NA,NA,NA,NA,NA
"00006003121",NA,NA,NA,NA,NA,NA,NA,NA
"00006003144",NA,NA,NA,NA,NA,NA,NA,NA
"00006003220",NA,NA,NA,NA,NA,NA,NA,NA
"00006004268",NA,NA,NA,NA,NA,NA,NA,NA
"00006004282",NA,NA,NA,NA,NA,NA,NA,NA
"00006004368",NA,NA,NA,NA,NA,NA,NA,NA
"00006006368",NA,NA,NA,NA,NA,NA,NA,NA
"00006006568",NA,NA,NA,NA,NA,NA,NA,NA
"00006006768",NA,NA,NA,NA,NA,NA,NA,NA
"00006007131",NA,NA,NA,NA,NA,NA,NA,NA
"00006007154",NA,NA,NA,NA,NA,NA,NA,NA
"00006007228",NA,NA,NA,NA,NA,NA,NA,NA
"00006007231",NA,NA,NA,NA,NA,NA,NA,NA
"00006007258",NA,NA,NA,NA,NA,NA,NA,NA
"00006007282",NA,NA,NA,NA,NA,NA,NA,NA
"00006007721",NA,NA,NA,NA,NA,NA,NA,NA
"00006007744",NA,NA,NA,NA,NA,NA,NA,NA
"00006009268",NA,NA,NA,NA,NA,NA,NA,NA
"00006010628",NA,NA,NA,NA,NA,NA,NA,NA
"00006010631",NA,NA,NA,NA,NA,NA,NA,NA
"00006010654",NA,NA,NA,NA,NA,NA,NA,NA
"00006010658",NA,NA,NA,NA,NA,NA,NA,NA
"00006010682",NA,NA,NA,NA,NA,NA,NA,NA
"00006010694",NA,NA,NA,NA,NA,NA,NA,NA
"00006011728",NA,NA,NA,NA,NA,NA,NA,NA
"00006011731",NA,NA,NA,NA,NA,NA,NA,NA
"00006011754",NA,NA,NA,NA,NA,NA,NA,NA
"00006011780",NA,NA,NA,NA,NA,NA,NA,NA
"00006013910",NA,NA,NA,NA,NA,NA,NA,NA
"00006014031",NA,NA,NA,NA,NA,NA,NA,NA
"00006014058",NA,NA,NA,NA,NA,NA,NA,NA
"00006014231",NA,NA,NA,NA,NA,NA,NA,NA
"00006014258",NA,NA,NA,NA,NA,NA,NA,NA
"00006014531",NA,NA,NA,NA,NA,NA,NA,NA
"00006014558",NA,NA,NA,NA,NA,NA,NA,NA
"00006020728",NA,NA,NA,NA,NA,NA,NA,NA
"00006020731",NA,NA,NA,NA,NA,NA,NA,NA
"00006020754",NA,NA,NA,NA,NA,NA,NA,NA
"00006020758",NA,NA,NA,NA,NA,NA,NA,NA
"00006020782",NA,NA,NA,NA,NA,NA,NA,NA
"00006020787",NA,NA,NA,NA,NA,NA,NA,NA
"00006020794",NA,NA,NA,NA,NA,NA,NA,NA
"00006021231",NA,NA,NA,NA,NA,NA,NA,NA
"00006023758",NA,NA,NA,NA,NA,NA,NA,NA
"00006026606",NA,NA,NA,NA,NA,NA,NA,NA
"00006026609",NA,NA,NA,NA,NA,NA,NA,NA
"00006026706",NA,NA,NA,NA,NA,NA,NA,NA
"00006026709",NA,NA,NA,NA,NA,NA,NA,NA
"00006027528",NA,NA,NA,NA,NA,NA,NA,NA
"00006027531",NA,NA,NA,NA,NA,NA,NA,NA
"00006027554",NA,NA,NA,NA,NA,NA,NA,NA
"00006043768",NA,NA,NA,NA,NA,NA,NA,NA
"00006046105",NA,NA,NA,NA,NA,NA,NA,NA
"00006046130",NA,NA,NA,NA,NA,NA,NA,NA
"00006046205",NA,NA,NA,NA,NA,NA,NA,NA
"00006054328",NA,NA,NA,NA,NA,NA,NA,NA
"00006054331",NA,NA,NA,NA,NA,NA,NA,NA
"00006054354",NA,NA,NA,NA,NA,NA,NA,NA
"00006054361",NA,NA,NA,NA,NA,NA,NA,NA
"00006054382",NA,NA,NA,NA,NA,NA,NA,NA
"00006057143",NA,NA,NA,NA,NA,NA,NA,NA
"00006057340",NA,NA,NA,NA,NA,NA,NA,NA
"00006057342",NA,NA,NA,NA,NA,NA,NA,NA
"00006057354",NA,NA,NA,NA,NA,NA,NA,NA
"00006057362",NA,NA,NA,NA,NA,NA,NA,NA
"00006057465",NA,NA,NA,NA,NA,NA,NA,NA
"00006060268",NA,NA,NA,NA,NA,NA,NA,NA
"00006061968",NA,NA,NA,NA,NA,NA,NA,NA
"00006063568",NA,NA,NA,NA,NA,NA,NA,NA
"00006066168",NA,NA,NA,NA,NA,NA,NA,NA
"00006069068",NA,NA,NA,NA,NA,NA,NA,NA
"00006069761",NA,NA,NA,NA,NA,NA,NA,NA
"00006070520",NA,NA,NA,NA,NA,NA,NA,NA
"00006070528",NA,NA,NA,NA,NA,NA,NA,NA
"00006070568",NA,NA,NA,NA,NA,NA,NA,NA
"00006071021",NA,NA,NA,NA,NA,NA,NA,NA
"00006071044",NA,NA,NA,NA,NA,NA,NA,NA
"00006071128",NA,NA,NA,NA,NA,NA,NA,NA
"00006071131",NA,NA,NA,NA,NA,NA,NA,NA
"00006071154",NA,NA,NA,NA,NA,NA,NA,NA
"00006071268",NA,NA,NA,NA,NA,NA,NA,NA
"00006071368",NA,NA,NA,NA,NA,NA,NA,NA
"00006071428",NA,NA,NA,NA,NA,NA,NA,NA
"00006071468",NA,NA,NA,NA,NA,NA,NA,NA
"00006071728",NA,NA,NA,NA,NA,NA,NA,NA
"00006071731",NA,NA,NA,NA,NA,NA,NA,NA
"00006071754",NA,NA,NA,NA,NA,NA,NA,NA
"00006071758",NA,NA,NA,NA,NA,NA,NA,NA
"00006071782",NA,NA,NA,NA,NA,NA,NA,NA
"00006071786",NA,NA,NA,NA,NA,NA,NA,NA
